dataset	abbreviation	feature	test_statistic	pvalue	pvalue_corrected	is_significant	correlation_sign	preferred_rowstat	similar_features
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	refsum disease	-0.057032	0.10657	1	0	-1		refsum disease
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	metachromatic leukodystrophy	0.073256	0.29425	1	0	1		metachromatic leukodystrophy
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	lateral sclerosis	-0.050609	0.075419	1	0	-1		lateral sclerosis
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	quadriplegia	0.054326	0.22569	1	0	1		quadriplegia
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	adenosine deaminase deficiency	-0.058629	0.37162	1	0	-1		adenosine deaminase deficiency
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	glycogen storage disease v	-0.05964	0.22766	1	0	-1		glycogen storage disease v
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	status asthmaticus	0.048434	0.27642	1	0	1		status asthmaticus
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	steroid-induced glaucoma	-0.038254	0.1094	1	0	-1		steroid-induced glaucoma
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	cowpox	-0.012512	0.68359	1	0	-1		cowpox
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	ebola hemorrhagic fever	0.032368	0.54924	1	0	1		ebola hemorrhagic fever
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	lymphocytic gastritis	-0.0065543	0.86648	1	0	-1		lymphocytic gastritis
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	anus disease	-0.042072	0.091789	1	0	-1		anus disease
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	corneal dystrophy	0.011934	0.76385	1	0	1		corneal dystrophy
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	retinopathy of prematurity	-0.018451	0.77873	1	0	-1		retinopathy of prematurity
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	angioid streaks	-0.047034	0.11988	1	0	-1		angioid streaks
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	brachydactyly	0.030276	0.66604	1	0	1		brachydactyly
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	skin melanoma	0.028397	0.472	1	0	1		skin melanoma
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	testicular cancer	0.03808	0.52635	1	0	1		testicular cancer
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	testicular malignant germ cell cancer	0.0094939	0.69418	1	0	1		testicular malignant germ cell cancer
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	atypical teratoid rhabdoid tumor	0.020349	0.51958	1	0	1		atypical teratoid rhabdoid tumor
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	ependymoblastoma	0.021561	0.63447	1	0	1		ependymoblastoma
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	hyperostosis	0.080905	0.23645	1	0	1		hyperostosis
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	clonorchiasis	-0.034348	0.13244	1	0	-1		clonorchiasis
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	alport syndrome	-0.031149	0.46926	1	0	-1		alport syndrome
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	osteomyelitis	-0.028359	0.69756	1	0	-1		osteomyelitis
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	gastric dilatation	0.058488	0.27448	1	0	1		gastric dilatation
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	machado-joseph disease	0.0097138	0.97123	1	0	1		machado-joseph disease
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	apraxia	-0.014216	0.61747	1	0	-1		apraxia
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	spastic cerebral palsy	-0.0041512	0.83489	1	0	-1		spastic cerebral palsy
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	gout	0.043507	0.63026	1	0	1		gout
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	carotid artery dissection	0.030558	0.73244	1	0	1		carotid artery dissection
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	fructose-1,6-bisphosphatase deficiency	-0.017089	0.68357	1	0	-1		fructose-1,6-bisphosphatase deficiency
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	mediastinitis	0.015496	0.73156	1	0	1		mediastinitis
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	spongiotic dermatitis	-0.0050849	0.83562	1	0	-1		spongiotic dermatitis
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	actinomycosis	-0.027818	0.47727	1	0	-1		actinomycosis
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	sporotrichosis	-0.082408	0.0087799	1	0	-1		sporotrichosis
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	vaccinia	-0.12785	0.04524	1	0	-1		vaccinia
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	lymphocytic choriomeningitis	-0.067254	0.04008	1	0	-1		lymphocytic choriomeningitis
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	microsporidiosis	-0.1227	0.04664	1	0	-1		microsporidiosis
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	herpes simplex	-0.016761	0.83506	1	0	-1		herpes simplex
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	genital herpes	-0.039817	0.43633	1	0	-1		genital herpes
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	superficial basal cell carcinoma	-0.011385	0.73203	1	0	-1		superficial basal cell carcinoma
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	trachoma	-0.047406	0.4062	1	0	-1		trachoma
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	felty's syndrome	0.021822	0.7338	1	0	1		felty's syndrome
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	leukocyte adhesion deficiency	-0.2771	0.0004	1	0	-1		leukocyte adhesion deficiency
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	wernicke encephalopathy	-0.022422	0.45066	1	0	-1		wernicke encephalopathy
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	purulent labyrinthitis	-0.011081	0.86563	1	0	-1		purulent labyrinthitis
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	urethritis	-0.041354	0.094259	1	0	-1		urethritis
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	urethral obstruction	0.033512	0.36581	1	0	1		urethral obstruction
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	bone lymphoma	0.032612	0.51859	1	0	1		bone lymphoma
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	fucosidosis	0.04045	0.73147	1	0	1		fucosidosis
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	choroiditis	-0.012101	0.81178	1	0	-1		choroiditis
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	canavan disease	0.0091896	0.66956	1	0	1		canavan disease
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	werner syndrome	-0.12096	0.0085799	1	0	-1		werner syndrome
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	mevalonic aciduria	-0.025246	0.61018	1	0	-1		mevalonic aciduria
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	toxicodendron dermatitis	-0.026036	0.25572	1	0	-1		toxicodendron dermatitis
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	churg-strauss syndrome	-0.090713	0.083699	1	0	-1		churg-strauss syndrome
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	acute pyelonephritis	0.081198	0.15494	1	0	1		acute pyelonephritis
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	aspiration pneumonia	0.082907	0.12456	1	0	1		aspiration pneumonia
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	acute myocarditis	-0.064175	0.17297	1	0	-1		acute myocarditis
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	cholera	0.11027	0.39078	1	0	1		cholera
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	dental caries	-0.047806	0.066819	1	0	-1		dental caries
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	familial nephrotic syndrome	0.0020187	0.89377	1	0	1		familial nephrotic syndrome
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	cellulitis	-0.0069128	0.89021	1	0	-1		cellulitis
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	cryptococcosis	-0.048772	0.4865	1	0	-1		cryptococcosis
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	coccidioidomycosis	-0.06468	0.25496	1	0	-1		coccidioidomycosis
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	carbuncle	-0.064167	0.0099499	1	0	-1		carbuncle
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	enophthalmos	0.033027	0.40793	1	0	1		enophthalmos
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	pycnodysostosis	0.027884	0.42985	1	0	1		pycnodysostosis
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	breast giant fibroadenoma	-0.0087503	0.79193	1	0	-1		breast giant fibroadenoma
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	ollier disease	-0.0055265	0.93329	1	0	-1		ollier disease
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	tooth agenesis	0.021384	0.73102	1	0	1		tooth agenesis
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	dentin dysplasia	0.022756	0.49417	1	0	1		dentin dysplasia
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	cholecystolithiasis	0.056984	0.18106	1	0	1		cholecystolithiasis
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	anterior cranial fossa meningioma	0.019074	0.73418	1	0	1		anterior cranial fossa meningioma
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	ureter cancer	0.030128	0.59892	1	0	1		ureter cancer
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	spindle cell hemangioma	0.021965	0.57896	1	0	1		spindle cell hemangioma
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	streptococcal meningitis	0.025643	0.73259	1	0	1		streptococcal meningitis
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	vulvar disease	0.014388	0.73093	1	0	1		vulvar disease
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	cystinuria	0.037	0.44671	1	0	1		cystinuria
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	lung squamous cell carcinoma	0.045019	0.28483	1	0	1		lung squamous cell carcinoma
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	primary ciliary dyskinesia	0.0030914	1	1	0	1		primary ciliary dyskinesia
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	cryptosporidiosis	-0.065911	0.27775	1	0	-1		cryptosporidiosis
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	breast adenocarcinoma	0.018408	0.85082	1	0	1		breast adenocarcinoma
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	pleural disease	0.15222	0.10084	1	0	1		pleural disease
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	pulmonary eosinophilia	-0.060709	0.32052	1	0	-1		pulmonary eosinophilia
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	tuberculosis	-0.028505	0.85235	1	0	-1		tuberculosis
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	spinal cord disease	-0.031772	0.70936	1	0	-1		spinal cord disease
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	phenylketonuria	0.029735	0.51086	1	0	1		phenylketonuria
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	corneal degeneration	0.0061277	0.80002	1	0	1		corneal degeneration
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	glaucoma	-0.084783	0.46488	1	0	-1		glaucoma
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	hermansky-pudlak syndrome	0.035306	0.59657	1	0	1		hermansky-pudlak syndrome
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	chondrosarcoma	-0.076372	0.21959	1	0	-1		chondrosarcoma
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	lung small cell carcinoma	0.00016085	0.99895	1	0	1		lung small cell carcinoma
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	small cell carcinoma	0.094434	0.074509	1	0	1		small cell carcinoma
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	gastrointestinal stromal tumor	0.098678	0.21801	1	0	1		gastrointestinal stromal tumor
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	cocaine dependence	0.14921	0.088229	1	0	1		cocaine dependence
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	toxic encephalopathy	-0.15848	0.31845	1	0	-1		toxic encephalopathy
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	spondyloarthropathy	-0.018603	0.61372	1	0	-1		spondyloarthropathy
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	rapidly progressive glomerulonephritis	-0.10243	0.00113	1	0	-1		rapidly progressive glomerulonephritis
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	bacterial pneumonia	0.04499	0.57132	1	0	1		bacterial pneumonia
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	eosinophilic esophagitis	-0.0099774	0.91633	1	0	-1		eosinophilic esophagitis
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	bacterial meningitis	0.0017707	0.98369	1	0	1		bacterial meningitis
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	intermediate coronary syndrome	0.083415	0.44972	1	0	1		intermediate coronary syndrome
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	hypertrichosis	0.044969	0.22104	1	0	1		hypertrichosis
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	radioulnar synostosis	0.029043	0.60002	1	0	1		radioulnar synostosis
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	crouzon syndrome	-0.010073	0.94659	1	0	-1		crouzon syndrome
DISEASES Text-mining Gene-Disease Assocation Evidence Scores - Cleaned	jensendiseasetextmining_cleaned	neuronal ceroid lipofuscinosis	0.0074457	0.92898	1	0	1		neuronal ceroid lipofuscinosis
